,WeatherAthenryProcessed_wdsp^3,WeatherAthenryProcessed_glorad,WeatherFinnerProcessed_wdsp^3,WeatherFinnerProcessed_glorad
02-25,315.67488372894815,0.07058602219713639,342.83247157488915,0.1337826512393558
02-26,50.11705584373336,0.06377878251933332,5.6812463070223,0.17662949017212992
02-27,80.91560601709423,0.6230611238545998,131.4718034700131,0.03507867379338522
02-28,55.40782903639896,0.030986726968689263,9.05350036944966,0.011526433230998155
02-29,224.0567796341223,0.124626122183985,660.6849024727331,0.0031907366629159227
03-01,21.92111756260851,0.03956996072075483,38.271864043941115,0.7250924710259565
03-02,18.81345129848963,0.14506035492724584,1804.6028598106907,0.6147551723123433
03-03,415.082529730733,0.3615946513209624,7.903998939811154,0.008754499156080332
03-04,34.502440037344414,0.007545322117874726,44.909504062607745,0.013020789403081393
03-05,69.75822414532212,0.013941703086808309,78.11513654217445,0.0007428685325446956
03-06,133.3246410633633,0.00775631728908066,24.670306204070805,0.002155440884662818
03-07,412.8103175320344,0.05341216359716619,22.804811927891347,0.006812408539559109
03-08,261.99648944416447,0.04396986114367787,1039.5340564118742,0.18348290138716103
03-09,34.07175342941049,0.034313825719365525,2636.5193621015515,0.020617354088438438
03-10,14.90140956378051,0.4800011122586628,196.66483480444288,0.0914243915428641
03-11,20.057490408225807,0.0011921647930648884,1053.0305055220574,0.4018887844013121
03-12,7.359663314744187,0.01975924000352617,399.2079404545274,0.003732462615276454
03-13,138.38000158935003,0.057832192263589856,247.0563031630176,0.02061043126622619
03-14,63.39200894462527,0.11891259144862901,48.88969660177815,0.016517329097494926
03-15,69.70626215013397,0.009472329030504677,70.91840135614432,0.028672826905245228
03-16,35.497145794612855,0.018370180795750805,273.1433528973497,0.21173160098087518
03-17,96.34357214262353,0.0631928384102018,252.5893252584238,0.005827406086433375
03-18,94.97121831376313,0.029767329762060316,206.15609283397407,0.0015819132841936828
03-19,30.976897140967154,0.32688201678111334,283.84793762512356,0.2964037640745575
03-20,0.8868542453975636,0.00546259909075286,205.3437342522343,0.07423091535385268
03-21,253.50607159895043,0.04410234624376176,265.1734599677698,0.015170094688801563
03-22,181.06958809411518,0.09266018156609561,3.142245518877356,0.05315631113202745
03-23,53.778633399585935,0.04869844649728597,480.75079457205317,0.047126444191231534
03-24,14.246732530450682,0.015009084100960588,187.59135345308582,0.16229219362055067
03-25,49.79917524295129,0.000526336820014993,5.313411407493768,0.023906461079897832
03-26,65.34663304440575,0.18102090677712301,69.65068662844982,0.0005558630562483551
03-27,17.215298466349015,0.3371722472562605,174.64798781011723,0.21754929232913794
03-28,280.7075020410818,0.3134356610455947,293.45434097068147,0.0034644960933963983
03-29,197.9698777246966,0.019765521090258788,22.8272324700968,0.2455599281925785
03-30,519.4034277993045,0.18601160275698717,637.3739933814444,0.7069777261593019
03-31,153.0200218777494,0.054414887632221035,176.74796731321715,0.09894585498442816
04-01,130.5101619143403,0.01968886666599675,338.00063814619114,0.026529010728368413
04-02,470.6203525781567,0.009012689534904389,583.3357529412896,0.08117240108271703
04-03,19.782601572421502,0.004622797934037092,442.31142300218596,0.0014651749090939155
04-04,188.69798744091293,0.005630145104874973,364.78465635375454,0.01883000905217561
04-05,294.79636152771707,0.06190220059045189,625.1119520268461,0.004541497066012397
04-06,837.7600725553077,0.10007305488913319,596.8763859453975,0.01107685459712607
04-07,6.1290344230046605,0.08101655132633173,235.8814029162886,0.21730555051810582
04-08,29.290953401042263,0.01774496341084991,417.6789994141479,1.4026931569187263e-08
04-09,48.349122148366725,0.23550196726112438,28.277696216020505,0.040354582131514605
04-10,48.98893533587849,0.5566278002318364,189.5898878738812,0.068547456321424
04-11,249.3712699475063,0.00032711646966355253,271.38756868196833,0.003661417134545317
04-12,140.48029833790883,0.1886468277141402,42.496146442748035,0.0182088470235849
04-13,13.341002291243198,0.003395976083114309,24.61243362792625,0.3737320559910344
04-14,154.6538533832479,0.4773994673376657,80.27128278451765,0.01313889937703914
04-15,27.19058266233863,0.0624523537415108,427.8452807485574,0.01898312129239192
04-16,16.561372982786757,0.19126892025022246,268.625011164849,0.004075604918182287
04-17,29.998236015669995,0.006026101702918227,115.22533000541522,0.03976033458205315
04-18,96.08559385133873,0.10334633300453155,103.83273771279582,0.21983521017794855
04-19,18.707249614800045,0.35201049700196657,139.5508042396848,0.21934672983639109
04-20,5.778026917265824,0.07992842381744719,449.08550472414726,0.010276846901953096
04-21,39.359893794054564,0.0014393418319161469,233.57343122223094,0.09409502644602241
04-22,199.76829209114243,0.2406648632199052,38.27788114974117,0.25826099040815803
04-23,121.15110259345997,0.1389586509954562,247.43458816178497,0.0029096018093186875
04-24,311.2783208782199,0.2767208902711077,29.89826135975689,0.0020240313731911337
04-25,13.67277245651061,0.030243980776866353,217.10936696324632,0.47446356604812906
04-26,165.45315446979652,0.12823168587116257,252.07906232983834,0.06340960172094835
04-27,52.44162855134804,0.141003224369989,66.16693513234785,0.40432208119288326
04-28,23.934753333097134,0.08333617955284132,11.692156233020963,0.0035466942455384194
04-29,143.853699607222,0.003106427325880356,1.7198342267890256,0.008396250260527541
04-30,14.112717733339087,0.018877011259520207,104.86498553212469,0.007603070816743249
05-01,91.59694373191387,0.056300122158402174,294.0548255154425,9.260981089950288e-05
05-02,28.607907023021866,0.07955453296599499,703.6862364503666,0.4148384907947856
05-03,76.6335483768046,0.0007707087929284274,612.4643252953254,0.004465729028200152
05-04,378.3991014222332,9.525457865928629e-05,272.2281894736871,0.06925071029070942
05-05,202.14552711653772,0.1738685788001003,640.489225341159,0.07534354310448833
05-06,71.45139066025241,0.06128145589255272,456.4541996746875,0.048608987220917575
05-07,193.76416457167056,0.007012269154685833,79.93810340608977,0.027651030769208884
05-08,68.30068258205385,0.0703439786493677,71.74943636176235,0.0001276095965465302
05-09,64.80886303356624,0.016053184786495436,5.5699754063497835,0.09671586131500379
05-10,55.630817659317664,0.045376465291517405,506.3506716128904,0.03331593856432231
05-11,64.84982501268588,0.08026241995165566,565.9345511980877,0.1793317640160892
05-12,168.7955685072432,0.14352741657462265,159.87007668016582,3.018837021017327e-05
05-13,266.6381228359991,0.0003203982624428433,47.56162574166766,0.13774362875884602
05-14,171.6215666366233,0.03221913789808022,1032.4525491369811,0.009220188449618987
05-15,18.9590887521559,0.003777762505001205,367.25402990027925,0.23511902077488417
05-16,12.435905331370634,0.20728030660328708,138.8036162158819,0.08377742768560527
05-17,109.44835148973308,0.0007435401573548252,304.6766450208561,0.1417240536280316
05-18,422.254243743705,0.1394954039740472,52.71297564845313,0.20268736427749365
05-19,16.31950982623942,0.11017205718703281,81.98993910458121,0.16464014761148354
05-20,46.329142364848934,0.06592505344527293,189.80694542161402,0.029375061282007155
05-21,151.7859035429342,0.0028603414815971144,285.80603188505313,0.042673199463689596
05-22,24.699207881998415,0.04014638153487378,32.71924300680617,0.08601411188213959
05-23,3.3971187238756606,0.025973209376049775,7.3287592425948365,0.3245777963171503
05-24,147.69108527536204,0.2526570793185607,211.00700890703843,0.00025955227168689425
05-25,405.29255794051215,0.000982462172737415,270.09546234614487,0.008770293852402435
05-26,64.70629962474456,0.20243348804867115,4.87664317778267,0.13507344801409943
05-27,31.146907356567553,0.06102198543370244,1.140810805738965,0.024529262430077504
05-28,2.194782371118862,0.07149832716836872,11.277057905322714,0.29098587877598714
05-29,31.666888085112873,0.2626831927796621,99.6499285254331,0.24906750057622246
05-30,106.85083261640062,0.08754427670679264,445.04738427628627,0.03634978027836386
05-31,123.57655116598437,0.38288541488406863,2.000557568348744,0.00017916273785113475
06-01,6.525481574571916,0.03043354856589071,0.17095163806623428,0.08843207086755103
06-02,4.786676811582166,0.03000557642091689,212.8731441130695,0.0003564562587642118
06-03,16.29477602977592,0.03201105792339279,39.2272535796589,0.03465429599013
06-04,36.65155201896132,0.21624962526041877,40.09611328038836,0.06892951099398338
06-05,335.54172818360854,0.2815327951361528,1078.1093729405932,0.1380952204050357
06-06,66.54156425924587,0.11653104283158593,94.74440361548446,0.27027756475744286
06-07,89.1996003824086,0.012444501411580426,651.7380466713378,0.3186739580838187
06-08,1.433048787126744,0.07512404848024465,55.72072489553706,0.05231062048290624
06-09,29.322653888040534,0.16125518854708004,88.86796159119667,0.111054582447448
06-10,66.39769143394945,0.024268485795322366,7.200891921332068,0.5273763754281159
06-11,95.76208572525593,0.22937633898310095,66.90535116002984,0.15930819461049267
06-12,96.38502360316689,0.20951380378695947,4.259188261583036,0.156015685340315
06-13,111.63703145120832,0.0156592622618275,136.36534514719642,0.3958853931636976
06-14,176.75535011451018,0.08905105425561514,163.32413585344594,0.8656673606458675
06-15,28.835937630006846,0.05236960693866079,382.32456672493953,0.13471774084716845
06-16,92.93874854358444,0.00069605357348906,470.1887379529976,0.0037365646562879354
06-17,105.2744275192167,0.0003307103720457403,592.8821648275966,0.041213508976426574
06-18,69.15467653947009,0.1463739174408665,218.94998891872729,0.009290113077427097
06-19,167.35999505925543,0.00047510292156600865,500.65577349265345,0.12151262783207026
06-20,188.51037450844382,0.3145995092353603,187.63282973703014,0.0037494114309884127
06-21,223.94575954049992,0.3700009594535046,161.59901754148444,0.05192401271170257
06-22,5.829155272457848,0.1790089779331852,19.070366048020134,0.07863753311146414
06-23,0.9761869326498714,0.09848485804336989,508.83609414564575,0.4308167655206783
06-24,8.024189268306657,0.04195937647932309,113.8047143194621,0.29302363086574995
06-25,5.985364195391346,0.1379623011121165,64.17370899366581,0.009744997907429675
06-26,139.85212903949156,0.06038561630402755,97.61861069176462,0.04682074283998937
06-27,487.04953966681524,0.1621492432462772,248.81024741105608,0.0019891449917094134
06-28,240.07981482415525,0.2782332740083935,18.09421870103937,0.0003042120458384689
06-29,65.23473650247992,0.019843462413812272,459.2757216947617,0.06339746951178378
06-30,203.5424912754541,0.07720167712220825,163.92840698302564,0.0005764558018081366
07-01,256.08121318470086,0.10263434938988981,0.9662523041459812,0.018514573076446602
07-02,33.740371107284716,0.1084756293223647,0.41674478627481276,0.04467265854536515
07-03,167.52178015358757,0.003683501295664214,88.67335972054798,0.45381970808099026
07-04,196.7699110369899,0.15577866048579905,91.97151768100869,0.017659054488105546
07-05,31.421357908593865,0.12196370699888333,5.7802774170272935,0.06320039761770231
07-06,150.02003983793594,0.054213858201672877,221.8273779126956,0.01512015237525019
07-07,23.79333645382649,0.11596890651509785,37.11097947614064,0.09054356569766593
07-08,19.075924971372586,0.04217507570860309,157.70468468272134,0.0033301042489106507
07-09,52.2810049680972,0.013554122411292401,126.29958289437464,0.473051139794302
07-10,96.89493794987165,0.007051535734550764,201.00349443910318,1.8852561719150067e-05
07-11,1.5177204250870224,0.00014188251480707907,107.96426922067464,0.018193565866480868
07-12,28.620954333304624,0.08055748335437926,146.46176721820305,0.013198206564154633
07-13,87.7253175396158,0.1401637235568614,130.97440748894758,0.01080166005967229
07-14,32.99671772198203,0.010169668858931256,67.36749139356085,0.44362530353282154
07-15,50.85250167159853,0.011122712833028818,171.57710432087515,0.1877297805238805
07-16,8.203101402083211,0.030087209653929244,26.315235445125282,0.008024067088401346
07-17,318.7216519804665,0.15996235745849563,338.5508902525986,0.24518808133072015
07-18,46.172989411412,0.6193396317506399,400.5170446737647,0.053102788552118106
07-19,131.17696098447612,0.19703390012798455,245.2687045814431,0.04306248308932008
07-20,45.51281673387156,0.004595432468331028,411.54640632883843,0.001878240864733614
07-21,116.95263694771036,0.017922553823760647,260.21761577236146,0.037947104036907216
07-22,37.77196556565185,0.05774643936142586,349.2021505949051,0.06732750737277639
07-23,57.47832870863475,0.08756230447991767,59.070041853345174,0.41385422988853987
07-24,30.734633635767267,0.0005186168704648983,54.63013568775197,0.001871678656530421
07-25,5.244399103203051,0.011552839913989305,317.3371545954266,0.01976319185307239
07-26,102.57569389496753,0.0675996397583723,130.5105774118795,0.017148945133972984
07-27,26.231611131504966,0.19955522882524188,184.2316410525723,0.23866464187750652
07-28,66.07078236343409,0.025817450660926267,657.2185685850997,0.005934858245668727
07-29,78.02521295044903,0.0017030193587185185,58.08392291293077,0.03471690571744437
07-30,37.04485608211219,0.018396701200527162,77.08845595848196,0.05009849667339276
07-31,89.77481168564263,0.016505439386753525,525.5022044606851,8.178331953093273e-05
08-01,89.00462772742623,0.013566662560855963,185.50542961498655,0.3444207444934008
08-02,136.49189197093065,0.01114478967013618,33.26058073520778,0.08228508123610997
08-03,85.45590842862312,0.041204767484330655,219.61311154315575,0.0021323954026860516
08-04,32.43366312146687,0.0015710767440354136,38.61406881829128,0.01845823333525718
08-05,88.18279440353145,0.02287995808517954,324.4149974248575,0.014885290435403372
08-06,101.06124659463234,0.014583084904357103,234.17437966684943,0.0007494459024110235
08-07,73.90214510480504,0.021611825642078603,1287.0778882998006,0.24607030129865007
08-08,67.10591857639551,0.24510723040335936,25.50805010061048,0.7023947012512917
08-09,12.829112278396854,0.4020953685293677,501.1653564441645,0.05256974216777923
08-10,14.725887335140262,0.14820466536113788,36.727223131874965,0.07912900020193979
08-11,171.34913744266078,0.03242468290216358,216.5996999397092,0.0004058041798435488
08-12,116.76386221339001,0.07131444471225683,550.7137874698691,0.013085099983765636
08-13,6.2871367495779635,0.001956421911609896,184.7731337223332,0.0007756830206242879
08-14,99.87200362257776,0.00023469980674084253,42.735375414935625,0.043408799921858164
08-15,56.69991903435463,0.32024503457179737,429.92267301146717,0.00015484799542045887
08-16,85.26060014108582,0.049144008068961714,1230.011335626732,0.17267637132139912
08-17,138.99189215689978,0.0011321792186109684,216.28988968122002,0.06937299372397566
08-18,45.63342454405737,0.08355988912706944,28.60134651466554,0.12165383751775116
08-19,112.35435393108622,0.053141558558112735,41.928497581812344,0.2465684007695921
08-20,90.92302010150722,0.006139892711368097,141.27039229009114,0.042187933641867785
08-21,471.0641712203336,0.014225497642338112,433.3149475464648,0.006580055543691591
08-22,42.34129004907778,0.1438566583539386,136.05091252471573,0.004820310112061353
08-23,211.2212830917446,0.18281230427968498,35.596880413298024,0.32454650776701754
08-24,148.88412991579253,0.03670066395189993,22.59939524945459,0.01550121316582885
08-25,80.54232347763505,0.04275560327806141,508.9497155680152,0.06802512460133701
08-26,6.893704046007473,0.1440412547182921,113.77091075588217,0.09854762443192334
08-27,57.810316240642344,0.10979012899428782,29.06866854031017,0.3697591977811548
08-28,46.119947922348516,0.006069654427616556,295.31817770330554,0.02137316659106199
08-29,168.4852815519834,5.341384042655701e-05,186.36018259193827,0.0174990405751633
08-30,1.350191605512321,0.037198982351969355,194.5296259179614,0.16668630306862808
08-31,68.67324384358193,0.31436565111418757,52.303681257390686,0.28083369460844065
09-01,17.993574804918374,0.05135600712725244,41.02727924714447,0.6495994369533129
09-02,46.51492501319118,0.07228204823678472,302.45878757909014,0.009794805368231097
09-03,78.70220217046808,0.0007843082791054338,168.16319129748976,0.025483573014264262
09-04,190.92943064442457,0.3458271122279589,142.30843722511048,0.020244090740793433
09-05,48.267253545690906,0.10725192445250877,816.3335168864836,0.008319256481597837
09-06,1.7424041230855851,0.04832860941523289,660.9231507293825,0.11487968509948564
09-07,43.13486384091182,0.3224758141883727,377.5697609632859,0.0411780923323774
09-08,114.3131025741715,0.008210718747014836,60.05646664195578,0.1828820793187059
09-09,10.818094844551155,0.0036850494702344674,198.16836910538777,0.0024253495839886736
09-10,36.10906077819533,0.005191134224654227,57.120172148271145,0.0008358521602939719
09-11,159.6266769183991,0.3515372741824034,355.8569145663556,0.05976268544693439
09-12,54.019258312512996,0.19445920377732195,22.172677766658392,0.21391522505118327
09-13,5.902488207010622,0.12496756609479902,221.54834650774296,0.022766627125661142
09-14,17.675569767936167,0.012283674526874164,196.59901018047813,0.0021184901943413523
09-15,22.46880513486427,0.027465421567305717,0.6813679446049711,0.011254397943074323
09-16,12.146179421841131,0.2685007924996108,88.48281558224822,0.017823723881817747
09-17,0.05039583512615027,0.004752245697713423,5.598525979939949,0.1584617158829402
09-18,175.04931921492894,0.5185507337667016,4.61935935001557,0.003058437429512344
09-19,115.1469531960973,0.013105807625964737,110.79228281041176,0.4563153731742063
09-20,154.5461003556222,0.0033096303921612454,89.57296228247601,0.1898230539526293
09-21,115.33208268334853,0.002400332148918265,1806.5469030703812,0.35117696325506936
09-22,131.16637673619337,0.019598596467750473,361.4336997347796,0.5530162381791015
09-23,1.8675533142096867,0.008509902859717668,203.2265630794181,0.32428562030541197
09-24,4.5850123285566315,0.5587690258168109,117.9662080650219,0.0039959117828691
09-25,84.66060053324993,0.2221650816060906,120.73314132347004,0.10111237395534807
09-26,159.4918532276832,0.026801204642943364,227.55417303244243,0.019915124329619113
09-27,90.85814494755512,0.04638251209699152,503.06841331696774,0.07585611808891451
09-28,190.28086659165163,0.06764512176272516,163.71464196160986,0.21484723399166672
09-29,56.562131977483716,0.0419382177966729,424.029661182498,0.012447921697696636
09-30,111.39644087689933,0.005610199079280934,213.34210869677383,0.054997579144528255
10-01,165.08536116987509,0.09690994290355413,230.62268581659677,0.14934489404229462
10-02,36.32558489850728,0.00098573662493487,72.60018787924223,0.010444038501933256
10-03,15.727744300862353,0.005804745093597749,878.0956843714081,0.030080429042232498
10-04,234.903001017741,0.2394877619346488,635.7460158975529,0.01313752238093307
10-05,84.46680799126696,0.01829377700076866,322.580511780433,0.00037837055655088665
10-06,1.707465275936861,0.3820718738064642,17.008166823306777,0.001252912011416745
10-07,21.976685816880025,0.5464681222200993,1203.6822677178527,0.21106305668348851
10-08,180.48648404382996,0.09068807349559772,274.4205969688487,0.33459416478240145
10-09,50.35649714413181,0.12151400337444529,952.5616310517638,0.0427417897964326
10-10,26.527874393132663,0.0969953423238517,263.0476907718211,0.00017042387934225383
10-11,15.108548929085398,0.4252887160763251,3.0551130232988206,0.4580593393128859
10-12,5.799823688659746,0.09243671059465482,200.429384733425,0.010066550297010661
10-13,1.8433457911976303,0.3695491979025166,314.0728278250006,0.02360489970369446
10-14,13.672893968127697,0.29799252106602064,46.51438289127292,0.0010951030523940074
10-15,152.69453623124372,0.010201304346081928,53.049189056055575,0.16056893412920814
10-16,13.035684107856733,1.9231334243896618e-05,71.81326199513803,0.008897617326846961
10-17,145.1638980639459,0.22503302034557687,14.440041928133743,0.20785582843682857
10-18,152.1004397996193,0.0016368010800463263,183.69731893979719,0.43735444196126877
10-19,30.566765845214437,0.18745442698844772,5.466601051076912,0.3479271098245353
10-20,2.551094351699065,4.7417083380172406e-05,174.28764375784323,0.02489780944405621
10-21,12.497441618574856,0.053639564646203196,821.8179590889083,0.003994703785088474
10-22,181.42444751066205,0.3976701834402958,712.358068070934,0.15828387732020643
10-23,148.29903966307154,0.020455293890757904,164.84661927807804,0.030310841666880733
10-24,113.93249808693625,0.060555538265955354,398.87090096209744,0.4012018019371024
10-25,32.43344039936989,0.025601572090346372,43.3113904630728,0.027710459838536906
10-26,756.3651019643086,0.09253040365668858,1208.306483216434,0.028212872592856354
10-27,14.481842737944708,0.76840258973106,13.82461525480823,0.04442939808769252
10-28,24.767928363187554,0.033200633260545544,192.21322129203872,0.07169408079718348
10-29,28.709278321828236,0.00785045428527594,114.88557943217018,0.028073762382911108
10-30,444.8990556472261,0.11836274488908724,55.911549595158064,0.18290561185353355
10-31,5.228543116612787,0.0007770445604960009,13.23390243977744,0.12051820278951905
11-01,63.50952096651618,0.05758442176542051,529.6009982093104,0.03019244743295407
11-02,130.77606683387037,0.20862791454270624,64.75561987690038,0.3544301214816922
11-03,76.11407244171147,0.04808479416535098,83.61154173923146,0.021423033457138543
11-04,16.638603580669105,0.13647024465321403,959.3746946234654,0.34577706003651515
11-05,72.4370601597249,0.07393245858227983,625.3013654985251,0.021018173266976508
11-06,122.36941700855317,0.023467896404588264,365.4560106949128,0.01720848481947201
11-07,115.1061731830955,0.06151241407867564,263.2316545708681,0.017219736032168927
11-08,304.76790361798413,0.046978485799241514,109.78762706548015,0.12740180461436845
11-09,52.37423512007488,0.01722203872971259,778.8387820699598,0.5047757166965177
11-10,0.598298320517158,0.018026294270354442,215.01366828298595,0.0442016233530229
11-11,11.71998192675462,0.044025827112486364,193.8730617594527,0.12708712457861254
11-12,200.8695360849602,0.2638515089294055,718.8069505979261,0.001021105358370977
11-13,204.0954976570641,0.02426358546962613,1929.3356735557734,0.011176201995216645
11-14,93.21296456108344,0.003913161417706488,239.90676898353684,0.0009135456500753936
11-15,17.032673567093102,0.011451725081131008,8.13934090321663,0.019767328336890527
11-16,1.7932804386230328,0.1147729582776726,57.12410187796335,0.19963104789044492
11-17,62.573325526612884,0.06341081350375687,64.75719557528164,0.28984417061627354
11-18,85.75770053045765,0.006933556582976258,407.61376689724506,0.00023427812938047875
11-19,35.24117471380256,0.23795787484698258,43.7243385360455,0.03777083214919402
11-20,77.9885713302235,0.09118788215876701,28.40836239712108,0.007819852325174816
11-21,133.07668561533922,0.009467787702847648,413.10126599385296,0.20212342540193395
11-22,84.95091111373642,0.17738031697067136,5.030308995847098,0.003666539029967023
11-23,27.243129291095055,0.2105909970662028,30.017365673146628,0.013819538329676431
11-24,114.23544626117427,0.023242451308781064,71.04103801455014,0.09356547571749153
11-25,80.61815883549085,0.17619513602024886,67.25289829880722,0.09935249061156144
11-26,396.09714012162766,0.022027292331235033,22.02697609996834,0.5130796965585249
11-27,60.15288555733894,0.3451335461673193,1.0532273102570506,0.0003668338408046843
11-28,92.25743607971654,0.09401765141513194,23.511429684963563,0.03552882331628044
11-29,27.122737364304385,0.021504561291348267,55.593541564330785,0.003911645724371314
11-30,11.83642627346693,0.0009031378756983595,4.135022625664619,0.13469859183155944
12-01,0.3839100413270438,0.11899931636994697,182.62811559280985,0.010173164828879658
12-02,134.28301402011107,0.4880884132280373,260.6637439452832,0.3981113280614626
12-03,22.281426707432093,0.04402958950719101,88.20389321446162,0.34889933040236903
12-04,1.120182717903912,0.020760648145393783,1526.3748726829708,0.04460110443735075
12-05,614.8783720694569,0.08699979078055564,43.34440621451866,0.002512561734922717
12-06,461.8812654623371,0.013790819584177674,642.3622764056931,0.17021983852770056
12-07,6.167709134085001,0.09849325074401416,159.49783426208785,0.03276257847890109
12-08,729.7677831591756,0.1934359897135452,318.9166064473005,0.2528353239033308
12-09,1.385825809241616,0.012752550533108665,39.47279655534969,0.005923927190332031
12-10,7.933829198502013,0.18800022857474663,43.14866471171365,0.010247554276940192
12-11,142.58127990990866,0.05956217303638297,173.16893428977266,0.0006517629381143761
12-12,40.82228223877488,0.007036454757364127,366.0978128555248,0.06246019574392209
12-13,2.826928170294643,0.009737279511162851,122.14238019883113,0.0018601242325653855
12-14,117.54611053542844,0.0016519750880976227,128.50634960202066,0.023933802413397105
12-15,1.0451593821073613,0.020260965698072914,1011.1648516236733,7.705330845837615e-06
12-16,44.20937458486047,0.1539460837896446,599.2613815018041,0.011059802237701635
12-17,6.140187612756762,0.08425433561018743,363.1485095321642,0.0074342749270098095
12-18,43.6025391740939,0.11267258313443039,565.7205675058328,0.10676692750817025
12-19,290.3951584391839,0.4120592876706511,348.4239183076117,0.0366427998299829
12-20,309.11636340472705,0.1125645785088728,366.82501859975025,0.20897818599507442
12-21,110.68434362927644,0.002072379740629334,778.674664420818,0.009805910985829109
12-22,157.75484184246048,0.003768192380308796,1008.0321167067793,0.39369197255195865
12-23,16.508696346515976,0.22027653477000483,222.94526489780412,0.00438261953960213
12-24,4.353692737496521,0.10982716224071663,22.639034488873545,0.07210699339995977
12-25,10.387025466498615,0.022488790499021662,299.2582820539971,0.044912607494781
12-26,119.84990531856201,0.0019189683575342182,34.297813816152136,0.039119091678887906
