,WeatherAthenryProcessed_wdsp^3,WeatherAthenryProcessed_glorad,WeatherFinnerProcessed_wdsp^3,WeatherFinnerProcessed_glorad
03-25,539.8669305640776,0.4490823324470952,555.1445698221231,0.34258897938340677
03-26,416.821374552255,0.3222337162268664,306.1038813024253,0.2839967370679917
03-27,160.34935633638673,0.2510848833351014,1015.449398232175,0.36842814622767894
03-28,1748.9954860236644,0.2874396922631311,1712.6756442762398,0.3650805181531848
03-29,573.4209733453794,0.27386655872229065,964.550075079895,0.31453702567808073
03-30,558.8769603857264,0.3267159451264609,923.780536927616,0.12300946524490158
03-31,1445.750645924282,0.4266539132476256,1758.5342213661834,0.277957190671232
04-01,339.64309234598517,0.3626924180815103,1021.2338470824146,0.34331760310082887
04-02,519.4875174136257,0.27687728177877513,883.1289538704834,0.35109671585564567
04-03,1517.1023785599584,0.44212219115524515,1150.6708123422425,0.37641178790644214
04-04,233.86471091615437,0.4045956623503447,1170.961492120642,0.3166824597221528
04-05,690.6471811395401,0.4134346937053673,839.1683344517995,0.4612517444759647
04-06,1455.9083858354893,0.32195189923349143,2821.181703110881,0.42672894111642523
04-07,368.3351744162532,0.21507308423161434,1948.9222221216432,0.2867480061690303
04-08,384.3364665476488,0.398285358900446,1538.0656699203053,0.3512181175072833
04-09,392.52606883244647,0.2791354120377766,2183.2255075325875,0.35028508718151496
04-10,1152.1313339974631,0.18551821917829997,1174.9781309847567,0.4429314182977969
04-11,308.0453761337857,0.4182812594661094,662.5885955417917,0.29537772108653837
04-12,235.74762307081497,0.2975866006509347,1019.5821878647649,0.41233768722180475
04-13,531.7001618988845,0.42828257832788025,1930.134098409186,0.23030865767361844
04-14,2033.5843219299768,0.13788462579622365,1880.2013530796485,0.4365823193540618
04-15,1124.461379628396,0.26617738757740067,2461.201233096368,0.42016139850189516
04-16,1192.4960216144405,0.36076814617659575,864.177721429832,0.38494117459370564
04-17,275.3767726147981,0.250239106328418,570.8789134708343,0.3574341520326982
04-18,116.52200129711878,0.3653311474678832,1821.086561270152,0.3396758947368084
04-19,110.03540737068292,0.23902848791741824,159.1844729657435,0.2922077741696293
04-20,136.08563214115495,0.41672172127192564,609.123428590113,0.48120109941265804
04-21,668.0722151578459,0.3901665472062994,1042.5580792893675,0.3899262294724498
04-22,243.25391016004224,0.34114039493000925,508.334519376584,0.32166908183768594
04-23,310.3974611731108,0.29775388549756376,686.3986637730102,0.40691705030480135
04-24,71.72287297752858,0.27337496318625737,608.902328383389,0.27602300006024466
04-25,691.9151040000329,0.43025472123449476,553.1407695940705,0.2177394473525266
04-26,1108.5359688986418,0.3509009185705714,1844.2765075316704,0.36003670542665683
04-27,608.0625379967422,0.39499259940673953,967.4744380337611,0.22339877439817488
04-28,732.6996480782831,0.16879015983963785,1866.9099305909108,0.3903963218903967
04-29,320.1656455236911,0.26231261226558406,688.3279095913945,0.30239030845313336
04-30,240.73923559138794,0.366896669241124,457.11767070323486,0.3587062657201266
05-01,298.02222902926985,0.345686485012583,1168.7474275295558,0.4096786088504567
05-02,163.01461509007228,0.29309086132409906,432.51688716874565,0.23844496347036076
05-03,381.6371654275875,0.395563038706887,295.21513633647106,0.39582043698936714
05-04,363.84416943459223,0.5205843065898967,796.6457127808021,0.47462421926950776
05-05,321.0238485153276,0.3151758749402276,670.4272588709842,0.37824725966703054
05-06,548.790149383558,0.40302205844013206,569.8034911766017,0.37260829278259633
05-07,386.41861690233776,0.47102129057314607,724.7660021647505,0.3538470607838611
05-08,673.6869369252396,0.2788408607752401,497.65529598317096,0.28789959126440473
05-09,812.2085491667445,0.4736081953086953,913.7083090543198,0.1415007154226966
05-10,579.237497364928,0.33296611193149933,2772.4493212368156,0.48874838642843166
05-11,310.4304252602892,0.3229180917907666,1642.7168876866515,0.3515610168121674
05-12,207.6658403335343,0.3192190110141783,1722.0975834675596,0.30930199127997277
05-13,363.87413015671865,0.4037684414704797,1874.2727477687465,0.3623902479654017
05-14,172.63765035131797,0.2959490151636671,3483.7471428433073,0.41253225075654043
05-15,295.14766204555906,0.48072868129377383,1577.8872589013579,0.24275143968502536
05-16,1063.083703702809,0.3379307878323014,1387.8949080515445,0.33791504024463054
05-17,285.3220172767355,0.4079467922031237,314.24803790014204,0.3148358260791447
05-18,491.0370727325988,0.22135167464601208,2004.6929276108792,0.26656864663089236
05-19,128.36534265568133,0.3339410462725202,1108.4645987252295,0.24522534186038553
05-20,377.6945190846646,0.2774447133753041,1115.2038592930758,0.4536538469746633
05-21,366.9124270616229,0.3288884458666629,283.23462849093784,0.2715821856640468
05-22,1521.8461607489273,0.35225975381733216,2483.444102280343,0.4211217278807355
05-23,1042.2834215359617,0.3754193792105637,3524.16578272043,0.17684067538664366
05-24,193.6966317679636,0.26025435779563383,829.6208213136357,0.3189120688939001
05-25,602.789184414956,0.37627001673135124,475.98356714834335,0.4941804088769691
05-26,757.049781052215,0.3325147354607386,626.2805348558728,0.33557427159344994
05-27,1002.8794811331372,0.40204112055160823,787.4418423678195,0.3145519248573254
05-28,138.44371092121006,0.24112154448568485,1723.0094926992779,0.2974285755453911
05-29,318.4557403804843,0.32053591221343414,1582.4916293063345,0.344901461472059
05-30,510.93458686684795,0.45285751196886825,304.8114330774207,0.3788552103823072
05-31,368.65296838493344,0.2573057393442486,979.5007176748239,0.3146764449751518
06-01,859.6030717347595,0.45994504046424367,791.4573293908902,0.3316560075938657
06-02,652.4642151100627,0.26296601636693484,420.92412527998954,0.3774119293995291
06-03,560.2558334548378,0.47753790951458763,1002.7552067422057,0.3767212145103075
06-04,224.74848572944828,0.3273513444681045,489.1668859979535,0.38438885180438503
06-05,921.1085885510141,0.2633400307013684,1231.6246965810942,0.25600463914207083
06-06,58.51505494973064,0.4108425189215813,7690.213544469145,0.19675898448730672
06-07,154.0816530936521,0.4832673732697285,337.5058427146774,0.30613940311812765
06-08,656.1439771306956,0.3780960619250329,5821.083467912345,0.4296343683925603
06-09,123.15998687310393,0.3610723637123914,818.6305104649362,0.3996961757631309
06-10,225.8874164532145,0.41686965889541755,1188.9549681799556,0.179125825767866
06-11,304.1634720024574,0.3259309241197768,1790.539061808894,0.3942686663629343
06-12,194.6423226985366,0.15908271665949364,1114.8048942958276,0.2814393789170289
06-13,234.88738021391677,0.30990319868051897,360.2781066388599,0.2265178084575348
06-14,875.5803138289845,0.33750457641559806,810.872902835041,0.057018219557352985
06-15,149.19061254329915,0.19952870831246364,1134.1820496582473,0.3556321244551541
06-16,338.21995791302817,0.49449151371495076,294.524635931294,0.43447755199917254
06-17,332.62051913347005,0.48693649191361216,311.68183170805736,0.3459565150531349
06-18,144.18850847959763,0.3093914741892764,1303.2599409682457,0.37313861068643606
06-19,176.38138756718692,0.4093339821965641,683.5557013361423,0.3043460636238181
06-20,172.42768466927402,0.2824066435160776,715.2555296494215,0.4734787633988162
06-21,184.07961830673318,0.21512556378282194,1337.7656593962959,0.35069157853679656
06-22,301.0932171124553,0.30962338345033824,914.3989948121659,0.23461175484149457
06-23,498.4474744968952,0.08153007780482235,2123.1311210815848,0.20044153373725745
06-24,277.79055450205936,0.3060721755189738,707.1217042810589,0.2494930801813531
06-25,538.9901971128938,0.3041583606920719,560.968176889766,0.23172833042594848
06-26,298.4743994141603,0.3473445056056143,353.24962284837005,0.3223278987352846
06-27,370.91174060189354,0.2345187361704906,2221.1321526783368,0.4518178044928725
06-28,140.15462624779497,0.12606641710968813,2579.8230455801972,0.1787006011985603
06-29,559.2585917459862,0.18503293338050852,1742.10146149727,0.4277177902195549
06-30,453.96342191858093,0.37862738773267285,2185.71279768679,0.47700194844570365
07-01,185.41690353744747,0.13572286060458683,789.0686704442713,0.42047614013212065
07-02,244.7531030209959,0.3515099727603165,356.18058202142294,0.35690373871499986
07-03,217.17517741773221,0.4143377918071807,3010.196848954961,0.21079202199375255
07-04,433.3137740189708,0.18587328171379605,1024.9021222379724,0.10227738245730983
07-05,109.47844701053202,0.295743165490905,2381.3009594729556,0.40742280010752563
07-06,117.97222045281181,0.4362035810259958,767.7798795654211,0.33632320506646207
07-07,373.7824328864802,0.4014539729365806,503.5875830117472,0.37121392844223206
07-08,335.1684690494756,0.37151080355132066,994.2078623213708,0.3445374552989074
07-09,229.96316978763303,0.4852155183558865,87.2323484896322,0.19436986691994676
07-10,180.30381801602041,0.1960890868507259,431.4546223047419,0.456400465259472
07-11,299.8447042317795,0.27023726734232373,328.4952243439005,0.4074387667310667
07-12,145.64085830493397,0.2227747048810924,771.6709074235887,0.1612860778857426
07-13,135.92162004455042,0.4032514262441672,861.3197832992373,0.48061220783563724
07-14,101.60334023787368,0.3828732169888047,741.0264752336874,0.21871668833216923
07-15,371.5896720666693,0.406233630915854,1029.779434782349,0.3332600863103211
07-16,245.9100739443133,0.2918521296072202,1434.480717420576,0.3996704632738897
07-17,358.2841890553291,0.447027991837764,676.4180862506662,0.38023265354464064
07-18,259.3348920415689,0.1078189773829071,1709.1051354594617,0.31411949709295595
07-19,167.98709766273794,0.31573154256874164,281.26812028155075,0.2577842528601814
07-20,100.68761344597729,0.23401768916918403,143.40024177335968,0.39041427028669196
07-21,307.3972165704522,0.2535004660690419,271.75511311551287,0.28644067896574577
07-22,451.05058984703754,0.36803358465883745,320.06564325784876,0.3473217922825258
07-23,68.18613760240179,0.31569354227265317,223.4031670051241,0.2455969609826503
07-24,121.42680197070638,0.4177753104477974,228.06123770831303,0.33411257517237347
07-25,348.11164424094596,0.41158547501793596,782.68944154214,0.40618993153720634
07-26,242.77515235333922,0.4014197763547618,283.13331045427054,0.45453121948479464
07-27,204.11703214657373,0.278200205826241,1831.1314827647993,0.3224875437167071
07-28,428.85184045732143,0.3981817284319226,648.8777127685169,0.3211225551857975
07-29,123.28574568422212,0.3812952456289464,977.2613567580215,0.3938048207479315
07-30,245.72343620342787,0.44315923572551524,469.64718165275343,0.3688911286963145
07-31,144.27542539217657,0.33342286308259295,897.3188084532366,0.22824338237163083
08-01,54.1231166116039,0.42925718326327883,160.57007643813466,0.2432970641086539
08-02,353.26450629354656,0.25989465473308637,656.469814308789,0.3887327788789632
08-03,174.17115071622314,0.37785751317189886,1905.1280179362636,0.4180323605050486
08-04,178.23951286192363,0.27800275460949897,630.9490726468479,0.3708487784112019
08-05,250.83434129713083,0.38429158883589476,395.83361014220907,0.4705905602144004
08-06,219.1043026711036,0.38668021078535053,205.54193931870444,0.19263733503361724
08-07,531.4223705153285,0.39222038032551276,1249.2005488658508,0.35937268812751766
08-08,194.67935591945061,0.20159118233909468,812.0607193707039,0.12752687227277062
08-09,438.0241513307572,0.24071064292326086,301.20579453150344,0.3556870363896812
08-10,686.6988738499018,0.2830178956566193,4540.47082792222,0.3667494357218591
08-11,515.5116225922485,0.38361565226310257,862.9083677739555,0.3246029876037003
08-12,506.3967419678823,0.13952196928641267,689.7156008330297,0.3674457921214994
08-13,276.6621568748345,0.08330894596184703,775.3739816439768,0.3566403931873378
08-14,80.33273748874983,0.32812398863543646,339.8311400177214,0.35144045448917494
08-15,443.89130020433885,0.10120724645678286,859.4424588653849,0.4886705495439695
08-16,535.3431252209502,0.36827032284501127,977.1998616314156,0.2971999905149137
08-17,397.7568829214107,0.37291090462239607,810.7779486101782,0.2806736968472929
08-18,238.11537873831466,0.31074700869341465,1743.0264203103484,0.33709096454112697
08-19,621.2954016071734,0.3969001768432578,1608.4413677215252,0.336932589372665
08-20,547.7620490015099,0.4181438769310251,635.0714929180074,0.4949142118541793
08-21,208.70633121534425,0.3941188400071078,511.46737183122127,0.33362504579149854
08-22,338.01646939257586,0.3224092807145443,656.621755401986,0.38190525078805165
08-23,139.72162690600848,0.3035851684481838,561.1290401233771,0.19898219777748824
08-24,185.7600148411974,0.3464621990331906,615.2582833066621,0.3319180276716112
08-25,280.4848698030001,0.44007120063045635,988.1468145271931,0.33060631904114757
08-26,307.2319563013744,0.338177318248519,163.90087249318307,0.42948771740517316
08-27,300.17635177706444,0.39727902435888673,2728.3568938857125,0.25403695392684433
08-28,471.82549869160255,0.5014022580636701,661.1052519890164,0.3002474099184683
08-29,313.44272056345636,0.3877100279268697,616.6279569351049,0.34023502767843306
08-30,58.45681120713192,0.300400960856359,1097.3440633439182,0.14172679327895574
08-31,130.9974018534989,0.258875580036431,1158.8742567172574,0.30784280716811463
09-01,41.82539021709953,0.34484237853684335,1299.5739575879231,0.13737501175072228
09-02,441.91822346068426,0.32949729791774474,769.9507557753064,0.23680817553638256
09-03,49.17717507289018,0.28747563620448346,560.0033998274595,0.327988282857752
09-04,360.73749405607504,0.2685111946317313,937.7181016262458,0.1914397302702678
09-05,240.21351232768308,0.3437904620026437,1260.929450602365,0.2708696848490928
09-06,437.47358161158223,0.1971709159091071,2509.4266618667475,0.3110173153566262
09-07,219.43083797041822,0.22721702334862912,1793.0727511736263,0.37533122898058463
09-08,279.2756052827488,0.34565598351171195,1415.256041263909,0.2670751148826899
09-09,84.69656296926713,0.4206668502914025,1300.9185981096298,0.49831475158592237
09-10,580.5047734748795,0.36569988247552354,679.8477870144195,0.35006245310363904
09-11,351.7261957530667,0.28075139449910425,2292.7178390418076,0.39403076655027924
09-12,671.1031076511475,0.15257939699450027,838.1053924709614,0.28183012897199816
09-13,1004.588666763682,0.3035078212720431,474.2737916811668,0.45978294058182306
09-14,246.73774291460325,0.3689762851398874,960.2386963194666,0.48742269878695743
09-15,267.5548206800154,0.21301573775782814,528.8813761443179,0.2879271172006655
09-16,200.24356703657543,0.34041807836055743,1217.5021058966333,0.4276705334602681
09-17,202.82781407008343,0.4108404953158797,283.2091854270953,0.3560758798616093
09-18,277.92259925538826,0.17648471414430833,3355.795002538965,0.38008043718848517
09-19,1200.8322619770686,0.43260067183076584,2408.1599658425052,0.21709200003608245
09-20,200.52478128924128,0.3640855270888952,455.2742141288572,0.3146608742427921
09-21,471.29262412914125,0.18405523653160918,845.8198066781024,0.2148913264698608
09-22,185.61172403529713,0.3705478378617219,670.3086626762312,0.16253603540500802
09-23,497.6615904832508,0.3305743102505379,943.3228130619653,0.2210693180396164
09-24,273.95597513575524,0.13443618571326588,1312.027225402642,0.3272756796342935
09-25,249.33757222946036,0.3232392665675712,1094.0788193712422,0.22465653299339525
09-26,436.2444621238854,0.2891681147619642,810.351015680301,0.3261728320435727
09-27,221.14537657323024,0.38192329811820613,831.5121324167995,0.3552060571004424
09-28,301.2757295087832,0.12521843197740085,756.8347774932819,0.32634762166867065
09-29,55.60709482673679,0.49243077274886254,984.065696929384,0.40996357749728723
09-30,589.0744894189094,0.3678560394863236,618.8968778414859,0.3858148669618965
10-01,257.47755521575294,0.34330911309376283,342.1743158846746,0.22399875166611888
10-02,373.5350701539695,0.3807201035060119,3214.3428395500955,0.28016588616605514
10-03,985.0749181205622,0.32453167810897704,1519.689045163806,0.264775036688486
10-04,643.6407896995746,0.3060306063945801,819.3929885396386,0.48053364012828226
10-05,786.8275616307023,0.2886653010677105,842.2309124853289,0.0885177303585799
10-06,275.46524714881576,0.225016270499209,6546.979438601721,0.4539866117302036
10-07,390.9757306937938,0.07626499072181304,2605.7518995456508,0.08861636834168372
10-08,912.233855472703,0.3641445380985384,890.7660443272379,0.30971089166067606
10-09,860.8315302438531,0.38076401559891815,1940.117369314102,0.3978083520956879
10-10,1674.9082140331243,0.36142305923050927,848.0663594540373,0.3729438951299061
10-11,318.1234303066889,0.17706363110200585,622.8805408033264,0.22969744680311402
10-12,451.49917527216627,0.30439941896368905,1257.0788503830092,0.2081231425160672
10-13,101.86355942195011,0.30763285576019334,389.53637114095386,0.33376692653264134
10-14,96.06542573273275,0.2863096346806607,219.30808394503316,0.25269745098767726
10-15,156.5498593774564,0.17275746564126956,278.74122688168865,0.3711046725102051
10-16,396.771577448935,0.28292772854077186,561.5665868847282,0.1941100747335496
10-17,233.2258383606191,0.3445133828924122,660.639635416102,0.3184339920051258
10-18,215.38262406448342,0.31038726349432916,239.90795831317976,0.21873044541781544
10-19,850.3605388281142,0.23608092195726452,529.1826717829358,0.29742577965723854
10-20,2131.082089100024,0.32863858073206925,1666.473375558141,0.353239295743482
10-21,648.1523071886753,0.24569496949703315,5017.612716473944,0.4183491284718556
10-22,198.6507543877776,0.26101555458463205,784.3294760505696,0.3442068570326547
10-23,248.45095479698344,0.4644391466610219,2442.436308711706,0.3129745077002928
10-24,226.78659219847052,0.35874287394096094,1260.745424926186,0.13143647008273918
10-25,202.36633324790634,0.2731459617699031,1216.4006152322356,0.2558324759740597
10-26,1085.3608504255947,0.20310602748972717,463.84227368058686,0.2856483346701631
10-27,904.9794922215845,0.09957948264986084,343.212409648187,0.3257979209144065
10-28,473.9390532182314,0.3092535324071274,1986.9657770944002,0.36920650236890373
10-29,455.67112252437414,0.37642267895728687,667.5534520479754,0.4424562733678192
10-30,169.45919630180026,0.3291246485543812,773.7817643087585,0.318167779145121
10-31,550.0630908197296,0.42931071511560526,1058.329666093314,0.33255858863147186
11-01,263.1525777738834,0.3568785866653606,1182.7241138547977,0.4149651496695869
11-02,723.961316268003,0.3053149594367768,1260.9701294923484,0.2848154170473101
11-03,221.61575006568842,0.20835660313486953,739.0710273316311,0.33680654212016586
11-04,503.5567213989928,0.3352643122115773,463.0722184998243,0.2642486835844241
11-05,225.69073325130765,0.3641338054726507,611.9197166962829,0.3206228997682008
11-06,610.6878347691353,0.37331179914015256,3429.3189804470367,0.504123945601882
11-07,257.32308044890453,0.43288956463851036,706.036999065528,0.31466087512074975
11-08,467.0157697134546,0.5131981214691574,819.0426673288111,0.3570769398367993
11-09,205.08931570850976,0.19284523605516107,1816.9677461972487,0.26049788552220104
11-10,148.51036053498748,0.4240848857165511,1391.5153908577117,0.34619316468222655
11-11,1216.7549248640917,0.3408278099578734,5932.32478176715,0.32440843627760646
11-12,425.5886830963357,0.2925830116948846,1260.1939512238882,0.4801866275935627
11-13,169.71723683533926,0.259897743015982,1075.7593560157266,0.46258470061978435
11-14,1083.7563997356986,0.41052822279926154,1091.1818381166422,0.4083705229120649
11-15,886.6172997951387,0.4550633712952134,1605.6499895962581,0.3571169277574797
11-16,118.08186273566652,0.27576771216023244,1714.0788812352591,0.3440022603953603
11-17,196.4019979568336,0.22933599931655738,4089.7576016072762,0.232536381171179
11-18,946.1112666247836,0.3819383798835462,1030.06842362658,0.46621877615742724
11-19,502.51931155303464,0.11933652892216279,3728.390684096755,0.37011664042686304
11-20,368.03838072129645,0.38520432666193033,1911.9736804400807,0.4030486263429322
11-21,183.0503909241343,0.4528794244988304,1574.6405686554613,0.32418624313871436
11-22,261.40194098025154,0.2932216263393995,2571.0482959885708,0.35078096933973774
11-23,1379.3879531733446,0.3601722789887208,587.9956801928088,0.3373682225738258
11-24,948.4729079744579,0.3072779288904724,2086.253041521314,0.2762149930642337
11-25,293.81946901742464,0.32352827751103486,1284.7045518524867,0.3884756189220718
11-26,314.4086728568704,0.37442003665670115,6267.550890309004,0.19292800277098135
11-27,127.28897584488936,0.2525787578140503,2779.284946747793,0.4335395436427375
11-28,785.9584044577056,0.36598976948211787,2934.371248564159,0.3477023397474536
11-29,432.951752710802,0.4034930942543245,4881.681128164188,0.28694970955687144
11-30,218.6104794577986,0.3547241478981755,228.87274735115906,0.258580606577956
12-01,287.94428062877853,0.3345508360700458,4216.6425462305215,0.2918310392735144
12-02,242.44789124510126,0.17624407022510669,1174.2493245983562,0.3028595552096687
12-03,111.5783739349702,0.3829888379793165,2118.054636444213,0.24535239290024577
12-04,180.16038053053654,0.3913526323458507,6269.340127205988,0.31133059197131285
12-05,678.7138596408971,0.3920842330180408,7346.2478398067215,0.3867656849121632
12-06,721.312304424198,0.05948719394570417,2387.0189689292224,0.2536269704301571
12-07,704.2478055034605,0.2350232591573759,6614.054922040581,0.4081465902601566
12-08,558.7212303716512,0.2126096356898688,4378.9222355951,0.2888352941395892
12-09,473.2639068283075,0.35240437414828213,4751.041184225649,0.31782071267641127
12-10,134.08646661279155,0.2921662853081094,6197.450736547331,0.37330280107038566
12-11,192.54359621367968,0.3936326185056591,329.12323925278633,0.3658237217274549
12-12,114.33382797537973,0.350029138312717,810.7808368903632,0.2642257274932572
12-13,573.5059658081778,0.4347478972915124,11394.187585810187,0.4135366177467197
12-14,474.53921368029245,0.2615358824792816,1163.7829568439975,0.3746054200988387
12-15,397.3523327601883,0.4982101456097029,1800.3900249724284,0.13888746609267416
12-16,507.7885842213648,0.3684998060666774,568.7440832035431,0.17272364781045543
12-17,512.6578645172842,0.36567100532631497,2101.2964513592383,0.3184831452717799
12-18,1255.2054472984012,0.23544437980161348,1826.633004758754,0.22262480718154853
12-19,613.660085932965,0.24693582477255777,3597.1136979356893,0.3114219800168367
12-20,264.63004578905986,0.25866197896572357,5790.904404617749,0.23868572738964536
12-21,1371.0293216210337,0.39807297641519496,4542.6184723263,0.2745774365212279
12-22,1678.6820794178611,0.35919522162286216,13672.797255039879,0.22294814146259892
12-23,717.7185640291743,0.32253659859182354,4733.705206948442,0.3727374068018677
12-24,148.51737034899742,0.12939129941990232,3235.7332382465975,0.37050861429938703
12-25,1403.2833225775744,0.26360154568063165,2544.316307636667,0.4131935880820335
12-26,856.9283674579207,0.27732698479943596,8994.487173213927,0.2001941514737901
12-27,348.6481148182491,0.44089934709918976,3001.013898096225,0.35603231642936534
